Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
16 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-JD1BFJD-210216,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125034623367577,125034623467577,Delivered,PK-LCS,standard,Dropshipping,125034623467577,,
16 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-LJO6V30-210216,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-73.45,8.45,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125034623367577,125034623467577,Delivered,PK-LCS,standard,Dropshipping,125034623467577,,
16 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-VPU8XJJ-210216,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125034623367577,125034623467577,Delivered,PK-LCS,standard,Dropshipping,125034623467577,,
16 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-4DRIZ5L-210216,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125034623367577,125034623467577,Delivered,PK-LCS,standard,Dropshipping,125034623467577,,
13 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-5CVF9PI-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386651414,Delivered,PK-DEX,standard,Dropshipping,125514386651414,,
13 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-NL3M2SJ-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386651414,Delivered,PK-DEX,standard,Dropshipping,125514386651414,,
13 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-C1263GC-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386651414,Delivered,PK-DEX,standard,Dropshipping,125514386651414,,
13 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-A2ON5BI-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-48.59,5.59,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386651414,Delivered,PK-DEX,standard,Dropshipping,125514386651414,,
13 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-0EKZPNK-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386651414,Delivered,PK-DEX,standard,Dropshipping,125514386651414,,
13 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-DMEU0TW-210213,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,48.59,5.59,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125514386451414,125514386651414,Delivered,PK-DEX,standard,Dropshipping,125514386651414,,
13 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-14344QF-210213,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-18.23,2.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125004227436899,125004227736899,Delivered,PK-DEX,standard,Dropshipping,125004227736899,,
13 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-P3D1UWC-210213,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,34.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125004227436899,125004227736899,Delivered,PK-DEX,standard,Dropshipping,125004227736899,,
13 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-FUCVRMA-210213,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,125.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125004227436899,125004227736899,Delivered,PK-DEX,standard,Dropshipping,125004227736899,,
13 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-TFA7P74-210213,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-38.42,4.42,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125004227436899,125004227736899,Delivered,PK-DEX,standard,Dropshipping,125004227736899,,
13 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-8FIQHMB-210213,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.76,0.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125004227436899,125004227736899,Delivered,PK-DEX,standard,Dropshipping,125004227736899,,
13 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-X4LG8PH-210213,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125004227436899,125004227736899,Delivered,PK-DEX,standard,Dropshipping,125004227736899,,
15 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-FCBOVGD-210215,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-18.23,2.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125077608602665,125077608702665,Delivered,PK-DEX,standard,Dropshipping,125077608702665,,
15 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-2GP4TJP-210215,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,49.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125077608602665,125077608702665,Delivered,PK-DEX,standard,Dropshipping,125077608702665,,
15 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-ZKS07BO-210215,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,125.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125077608602665,125077608702665,Delivered,PK-DEX,standard,Dropshipping,125077608702665,,
15 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-PDV0FY8-210215,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-55.37,6.37,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125077608602665,125077608702665,Delivered,PK-DEX,standard,Dropshipping,125077608702665,,
15 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-Q5ANH8B-210215,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.76,0.20,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125077608602665,125077608702665,Delivered,PK-DEX,standard,Dropshipping,125077608702665,,
15 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-B3LWX9L-210215,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125077608602665,125077608702665,Delivered,PK-DEX,standard,Dropshipping,125077608702665,,
15 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-1JUARDP-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896764094,Delivered,PK-DEX,standard,Dropshipping,125051896764094,,
15 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-OF5S0LS-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,37.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896764094,Delivered,PK-DEX,standard,Dropshipping,125051896764094,,
15 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-8SUGWVA-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896764094,Delivered,PK-DEX,standard,Dropshipping,125051896764094,,
15 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-XAO0JRU-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-41.81,4.81,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896764094,Delivered,PK-DEX,standard,Dropshipping,125051896764094,,
15 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-69J9Z5Z-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896764094,Delivered,PK-DEX,standard,Dropshipping,125051896764094,,
15 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-CJ0M3EH-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125051896464094,125051896764094,Delivered,PK-DEX,standard,Dropshipping,125051896764094,,
15 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-OAGIY27-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125031220293254,125031220393254,Delivered,PK-DEX,standard,Dropshipping,125031220393254,,
15 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-K8705JR-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,99.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125031220293254,125031220393254,Delivered,PK-DEX,standard,Dropshipping,125031220393254,,
15 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-KZKGGLI-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125031220293254,125031220393254,Delivered,PK-DEX,standard,Dropshipping,125031220393254,,
15 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-50VVL39-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-111.87,12.87,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125031220293254,125031220393254,Delivered,PK-DEX,standard,Dropshipping,125031220393254,,
15 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-0X5C0IW-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125031220293254,125031220393254,Delivered,PK-DEX,standard,Dropshipping,125031220393254,,
15 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-CJJ7RRP-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125031220293254,125031220393254,Delivered,PK-DEX,standard,Dropshipping,125031220393254,,
15 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-X29O5HJ-210215,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-12.97,1.49,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125009041383844,125009041483844,Delivered,PK-DEX,standard,Dropshipping,125009041483844,,
15 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-9L5H2MC-210215,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,99.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125009041383844,125009041483844,Delivered,PK-DEX,standard,Dropshipping,125009041483844,,
15 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-0B6YVFZ-210215,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,89.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125009041383844,125009041483844,Delivered,PK-DEX,standard,Dropshipping,125009041483844,,
15 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-24E2GUL-210215,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-111.87,12.87,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125009041383844,125009041483844,Delivered,PK-DEX,standard,Dropshipping,125009041483844,,
15 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-6WWX761-210215,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-1.25,0.14,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125009041383844,125009041483844,Delivered,PK-DEX,standard,Dropshipping,125009041483844,,
15 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-S4XYCCN-210215,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125009041383844,125009041483844,Delivered,PK-DEX,standard,Dropshipping,125009041483844,,
14 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-J8OSMFZ-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-T2WPSHC-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,43.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-O53B1G8-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-Z8WRBGE-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-48.59,5.59,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-UMA4F57-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
14 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-7X7OCEL-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124983651062613,124983651162613,Delivered,PK-TCS,standard,Dropshipping,124983651162613,,
15 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-YRYH8RD-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125625353403968,125625354103968,Delivered,PK-DEX,standard,Dropshipping,125625354103968,,
15 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-6K7AVPC-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,24.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125625353403968,125625354103968,Delivered,PK-DEX,standard,Dropshipping,125625354103968,,
15 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-MMNYGLS-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125625353403968,125625354103968,Delivered,PK-DEX,standard,Dropshipping,125625354103968,,
15 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-AFPF1IQ-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-27.12,3.12,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125625353403968,125625354103968,Delivered,PK-DEX,standard,Dropshipping,125625354103968,,
15 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-CASD0RK-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125625353403968,125625354103968,Delivered,PK-DEX,standard,Dropshipping,125625354103968,,
15 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-02HGW2S-210215,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125625353403968,125625354103968,Delivered,PK-DEX,standard,Dropshipping,125625354103968,,
14 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-2FPQWZG-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-0S581A1-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-XXJUAN8-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-TKCSN5L-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-146.90,16.90,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
14 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-WVE9TNC-210214,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125575130770293,125575131470293,Delivered,PK-LCS,standard,Dropshipping,125575131470293,,
